Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
C.Carrington o12.5 Pts+Ast,Rotowire Prizepicks,Washington Wizards,New York Knicks,0.0,0.75,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,C.Carrington,Y,20.0
K.Kuzma u25.5 Pts+Rebs,Mjaybrxd,Washington Wizards,New York Knicks,0.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,K.Kuzma,Y,19.0
I.Zubac o27.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Golden State Warriors,1.0,0.5714285714285714,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,I.Zubac,N,25.0
T.Harris o20.5 Pts+Rebs,Rotowire Prizepicks,Detroit Pistons,Chicago Bulls,1.0,0.6,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,T.Harris,N,18.0
J.Suggs o19.5 Pts+Rebs,Rotowire Sleeper,Orlando Magic,Phoenix Suns,0.0,0.5714285714285714,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Suggs,N,14.0
J.Embiid u24.5 Pts,GDAWG5000,Philadelphia 76ers,Miami Heat,0.0,1.0,1,1.0,1,1.0,1,100.0,0.5,1.0,0.5,J.Embiid,Y,11.0
J.Embiid u24.5 Pts,JoeDellera,Philadelphia 76ers,Miami Heat,0.0,1.0,1,1.0,1,1.0,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Embiid,Y,11.0
J.Suggs o14.5 Pts,Rotowire Sleeper,Orlando Magic,Phoenix Suns,0.0,0.5714285714285714,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Suggs,N,12.0
D.Brooks o11.5 Pts,Rotowire Prizepicks,Houston Rockets,Milwaukee Bucks,0.0,0.6428571428571429,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,D.Brooks,N,5.0
O.Anunoby u18.5 Pts,gneiffer07,New York Knicks,Washington Wizards,1.0,0.5384615384615384,1,0.2,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,O.Anunoby,Y,16.0
D.Daniels u12.5 Pts,Markus_Markets,Atlanta Hawks,Sacramento Kings,0.0,0.4166666666666667,0,0.2,0,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,D.Daniels,N,14.0
I.Zubac o15.5 Pts,Rotowire Prizepicks,Los Angeles Clippers,Golden State Warriors,1.0,0.5,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,I.Zubac,N,8.0
J.Embiid u38.5 Pts+Rebs+Ast,allanlemdfs,Philadelphia 76ers,Miami Heat,0.0,1.0,1,1.0,1,1.0,1,-109.0,1.09,2.0900000000000003,1.0000000000000002,J.Embiid,Y,24.0
I.Zubac o29.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Golden State Warriors,1.0,0.5714285714285714,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,I.Zubac,N,29.0
